"","x"
"6435","ENSG00000264529"
"6436","ENSG00000230683"
"6437","ENSG00000206324"
"6438","ENSG00000226467"
"6439","ENSG00000235758"
"6440","ENSG00000236765"
"6441","ENSG00000206507"
"6442","ENSG00000267589"
"6443","ENSG00000266992"
"6444","ENSG00000255307"
"6445","ENSG00000214402"
"6446","ENSG00000228948"
"6447","ENSG00000183862"
"6448","ENSG00000205549"
"6449","ENSG00000282911"
"6450","ENSG00000226949"
"6451","ENSG00000254738"
"6452","ENSG00000231523"
"6453","ENSG00000233263"
"6454","ENSG00000255582"
"6455","ENSG00000168702"
"6456","ENSG00000240361"
"6457","ENSG00000266488"
"6458","ENSG00000278180"
"6459","ENSG00000197446"
"6460","ENSG00000248532"
"6461","ENSG00000238109"
"6462","ENSG00000224546"
"6463","ENSG00000237121"
"6464","ENSG00000228319"
"6465","ENSG00000236398"
"6466","ENSG00000220515"
"6467","ENSG00000183833"
"6468","ENSG00000100285"
"6469","ENSG00000174225"
"6470","ENSG00000270270"
"6471","ENSG00000285772"
"6472","ENSG00000205822"
"6473","ENSG00000146453"
"6474","ENSG00000204481"
"6475","ENSG00000241022"
"6476","ENSG00000220154"
"6477","ENSG00000161849"
"6478","ENSG00000227905"
"6479","ENSG00000283067"
"6480","ENSG00000177736"
"6481","ENSG00000215367"
"6482","ENSG00000224802"
"6483","ENSG00000249489"
"6484","ENSG00000159495"
"6485","ENSG00000203952"
"6486","ENSG00000219135"
"6487","ENSG00000188626"
"6488","ENSG00000229622"
"6489","ENSG00000228212"
"6490","ENSG00000189064"
"6491","ENSG00000259648"
"6492","ENSG00000203408"
"6493","ENSG00000228937"
"6494","ENSG00000237501"
"6495","ENSG00000255196"
"6496","ENSG00000147571"
"6497","ENSG00000164645"
"6498","ENSG00000220948"
"6499","ENSG00000260811"
"6500","ENSG00000270713"
"6501","ENSG00000276896"
"6502","ENSG00000236674"
"6503","ENSG00000237347"
"6504","ENSG00000274821"
"6505","ENSG00000242142"
"6506","ENSG00000158497"
"6507","ENSG00000018607"
"6508","ENSG00000185982"
"6509","ENSG00000232497"
"6510","ENSG00000120235"
"6511","ENSG00000247872"
"6512","ENSG00000234726"
"6513","ENSG00000263405"
"6514","ENSG00000167634"
"6515","ENSG00000274571"
"6516","ENSG00000253556"
"6517","ENSG00000136697"
"6518","ENSG00000172188"
"6519","ENSG00000258076"
"6520","ENSG00000233780"
"6521","ENSG00000251608"
"6522","ENSG00000161807"
"6523","ENSG00000124116"
"6524","ENSG00000139352"
"6525","ENSG00000104901"
"6526","ENSG00000213228"
"6527","ENSG00000227423"
"6528","ENSG00000227910"
"6529","ENSG00000257480"
"6530","ENSG00000233020"
"6531","ENSG00000170577"
"6532","ENSG00000248831"
"6533","ENSG00000257674"
"6534","ENSG00000213972"
"6535","ENSG00000224227"
"6536","ENSG00000160886"
"6537","ENSG00000171054"
"6538","ENSG00000219430"
"6539","ENSG00000230820"
"6540","ENSG00000259231"
"6541","ENSG00000275423"
"6542","ENSG00000163982"
"6543","ENSG00000250145"
"6544","ENSG00000214324"
"6545","ENSG00000232864"
"6546","ENSG00000228433"
"6547","ENSG00000219392"
"6548","ENSG00000234680"
"6549","ENSG00000105509"
"6550","ENSG00000183770"
"6551","ENSG00000233951"
"6552","ENSG00000095596"
"6553","ENSG00000281151"
"6554","ENSG00000228525"
"6555","ENSG00000276798"
"6556","ENSG00000160161"
"6557","ENSG00000217041"
"6558","ENSG00000204479"
"6559","ENSG00000229110"
"6560","ENSG00000277865"
"6561","ENSG00000217643"
"6562","ENSG00000217929"
"6563","ENSG00000229696"
"6564","ENSG00000224117"
"6565","ENSG00000205863"
"6566","ENSG00000181378"
"6567","ENSG00000239642"
"6568","ENSG00000134760"
"6569","ENSG00000237434"
"6570","ENSG00000221933"
"6571","ENSG00000197376"
"6572","ENSG00000173250"
"6573","ENSG00000235369"
"6574","ENSG00000230832"
"6575","ENSG00000234267"
"6576","ENSG00000229979"
"6577","ENSG00000109511"
"6578","ENSG00000242793"
"6579","ENSG00000248704"
"6580","ENSG00000107447"
"6581","ENSG00000255393"
"6582","ENSG00000285463"
"6583","ENSG00000133958"
"6584","ENSG00000276416"
"6585","ENSG00000235646"
"6586","ENSG00000282946"
"6587","ENSG00000185737"
"6588","ENSG00000204518"
"6589","ENSG00000228050"
"6590","ENSG00000265240"
"6591","ENSG00000127529"
"6592","ENSG00000199733"
"6593","ENSG00000130829"
"6594","ENSG00000282973"
"6595","ENSG00000249177"
"6596","ENSG00000248998"
"6597","ENSG00000176774"
"6598","ENSG00000127780"
"6599","ENSG00000224338"
"6600","ENSG00000256682"
"6601","ENSG00000282363"
"6602","ENSG00000224634"
"6603","ENSG00000186226"
"6604","ENSG00000250412"
"6605","ENSG00000231232"
"6606","ENSG00000220305"
"6607","ENSG00000234933"
"6608","ENSG00000259140"
"6609","ENSG00000224346"
"6610","ENSG00000105479"
"6611","ENSG00000134200"
"6612","ENSG00000234304"
"6613","ENSG00000254305"
"6614","ENSG00000163040"
"6615","ENSG00000224207"
"6616","ENSG00000223738"
"6617","ENSG00000239961"
"6618","ENSG00000143839"
"6619","ENSG00000251203"
"6620","ENSG00000185074"
"6621","ENSG00000233765"
"6622","ENSG00000124657"
"6623","ENSG00000169035"
"6624","ENSG00000182077"
"6625","ENSG00000155816"
"6626","ENSG00000269720"
"6627","ENSG00000225720"
"6628","ENSG00000258134"
"6629","ENSG00000259531"
"6630","ENSG00000226313"
"6631","ENSG00000271568"
"6632","ENSG00000198367"
"6633","ENSG00000234570"
"6634","ENSG00000167941"
"6635","ENSG00000228615"
"6636","ENSG00000196171"
"6637","ENSG00000234761"
"6638","ENSG00000249616"
"6639","ENSG00000253912"
"6640","ENSG00000186508"
"6641","ENSG00000271749"
"6642","ENSG00000279169"
"6643","ENSG00000282741"
"6644","ENSG00000271071"
"6645","ENSG00000223819"
"6646","ENSG00000235967"
"6647","ENSG00000188778"
"6648","ENSG00000233272"
"6649","ENSG00000248851"
"6650","ENSG00000248880"
"6651","ENSG00000281800"
"6652","ENSG00000242879"
"6653","ENSG00000237475"
"6654","ENSG00000249768"
"6655","ENSG00000271332"
"6656","ENSG00000242104"
"6657","ENSG00000230231"
"6658","ENSG00000235864"
"6659","ENSG00000251338"
"6660","ENSG00000219284"
"6661","ENSG00000179997"
"6662","ENSG00000258036"
"6663","ENSG00000103154"
"6664","ENSG00000282266"
"6665","ENSG00000235986"
"6666","ENSG00000080854"
"6667","ENSG00000232450"
"6668","ENSG00000285105"
"6669","ENSG00000258550"
"6670","ENSG00000100312"
"6671","ENSG00000283539"
"6672","ENSG00000256167"
"6673","ENSG00000270273"
"6674","ENSG00000271318"
"6675","ENSG00000189348"
"6676","ENSG00000228611"
"6677","ENSG00000143107"
"6678","ENSG00000225530"
"6679","ENSG00000253886"
"6680","ENSG00000234764"
"6681","ENSG00000254576"
"6682","ENSG00000271202"
"6683","ENSG00000226153"
"6684","ENSG00000169214"
"6685","ENSG00000214978"
"6686","ENSG00000247570"
"6687","ENSG00000237417"
"6688","ENSG00000106436"
"6689","ENSG00000197887"
"6690","ENSG00000203664"
"6691","ENSG00000213547"
"6692","ENSG00000254412"
"6693","ENSG00000250656"
"6694","ENSG00000248654"
"6695","ENSG00000159248"
"6696","ENSG00000257773"
"6697","ENSG00000233576"
"6698","ENSG00000240873"
"6699","ENSG00000255063"
"6700","ENSG00000213137"
"6701","ENSG00000197889"
"6702","ENSG00000213707"
"6703","ENSG00000126467"
"6704","ENSG00000158901"
"6705","ENSG00000223621"
"6706","ENSG00000168269"
"6707","ENSG00000174226"
"6708","ENSG00000168379"
"6709","ENSG00000227347"
"6710","ENSG00000142511"
"6711","ENSG00000226034"
"6712","ENSG00000259239"
"6713","ENSG00000180219"
"6714","ENSG00000159650"
"6715","ENSG00000222302"
"6716","ENSG00000229601"
"6717","ENSG00000268447"
"6718","ENSG00000114279"
"6719","ENSG00000255353"
"6720","ENSG00000188681"
"6721","ENSG00000181009"
"6722","ENSG00000162641"
"6723","ENSG00000236397"
"6724","ENSG00000254704"
"6725","ENSG00000256852"
"6726","ENSG00000131126"
"6727","ENSG00000211815"
"6728","ENSG00000162891"
"6729","ENSG00000213363"
"6730","ENSG00000254931"
"6731","ENSG00000243033"
"6732","ENSG00000128011"
"6733","ENSG00000282815"
"6734","ENSG00000105550"
"6735","ENSG00000213250"
"6736","ENSG00000223445"
"6737","ENSG00000251253"
"6738","ENSG00000272751"
"6739","ENSG00000270971"
"6740","ENSG00000235382"
"6741","ENSG00000189002"
"6742","ENSG00000215148"
"6743","ENSG00000214097"
"6744","ENSG00000113073"
"6745","ENSG00000108688"
"6746","ENSG00000170099"
"6747","ENSG00000184814"
"6748","ENSG00000205495"
"6749","ENSG00000277405"
"6750","ENSG00000176281"
"6751","ENSG00000205330"
"6752","ENSG00000214807"
"6753","ENSG00000215507"
"6754","ENSG00000215540"
"6755","ENSG00000234234"
"6756","ENSG00000244130"
"6757","ENSG00000249745"
"6758","ENSG00000279395"
"6759","ENSG00000260828"
"6760","ENSG00000230561"
"6761","ENSG00000227249"
"6762","ENSG00000218857"
"6763","ENSG00000183090"
"6764","ENSG00000240787"
"6765","ENSG00000104818"
"6766","ENSG00000204787"
"6767","ENSG00000212126"
"6768","ENSG00000273431"
"6769","ENSG00000276167"
"6770","ENSG00000215840"
"6771","ENSG00000281336"
"6772","ENSG00000281815"
"6773","ENSG00000268864"
"6774","ENSG00000255352"
"6775","ENSG00000266984"
"6776","ENSG00000234568"
"6777","ENSG00000146352"
"6778","ENSG00000271365"
"6779","ENSG00000204595"
"6780","ENSG00000182346"
"6781","ENSG00000227391"
"6782","ENSG00000250547"
"6783","ENSG00000254749"
"6784","ENSG00000232775"
"6785","ENSG00000232599"
"6786","ENSG00000257281"
"6787","ENSG00000167281"
"6788","ENSG00000284920"
"6789","ENSG00000224484"
"6790","ENSG00000229399"
"6791","ENSG00000234009"
"6792","ENSG00000236748"
"6793","ENSG00000250304"
"6794","ENSG00000164744"
"6795","ENSG00000102239"
"6796","ENSG00000227682"
"6797","ENSG00000266296"
"6798","ENSG00000256734"
"6799","ENSG00000273978"
"6800","ENSG00000241476"
"6801","ENSG00000251407"
"6802","ENSG00000258746"
"6803","ENSG00000278138"
"6804","ENSG00000284951"
"6805","ENSG00000249337"
"6806","ENSG00000235441"
"6807","ENSG00000251515"
"6808","ENSG00000253995"
"6809","ENSG00000262158"
"6810","ENSG00000255386"
"6811","ENSG00000224999"
"6812","ENSG00000182676"
"6813","ENSG00000130427"
"6814","ENSG00000223431"
"6815","ENSG00000229375"
"6816","ENSG00000255099"
"6817","ENSG00000277973"
"6818","ENSG00000253916"
"6819","ENSG00000211832"
"6820","ENSG00000253685"
"6821","ENSG00000189299"
"6822","ENSG00000156103"
"6823","ENSG00000223691"
"6824","ENSG00000137976"
"6825","ENSG00000257941"
"6826","ENSG00000231372"
"6827","ENSG00000160882"
"6828","ENSG00000136099"
"6829","ENSG00000162643"
"6830","ENSG00000163530"
"6831","ENSG00000277866"
"6832","ENSG00000176540"
"6833","ENSG00000249770"
"6834","ENSG00000121853"
"6835","ENSG00000228612"
"6836","ENSG00000136488"
"6837","ENSG00000232398"
"6838","ENSG00000196460"
"6839","ENSG00000174016"
"6840","ENSG00000229147"
"6841","ENSG00000213184"
"6842","ENSG00000221996"
"6843","ENSG00000227836"
"6844","ENSG00000178919"
"6845","ENSG00000269138"
"6846","ENSG00000214237"
"6847","ENSG00000184811"
"6848","ENSG00000250815"
"6849","ENSG00000233170"
"6850","ENSG00000276486"
"6851","ENSG00000166152"
"6852","ENSG00000203581"
"6853","ENSG00000218347"
"6854","ENSG00000229028"
"6855","ENSG00000234586"
"6856","ENSG00000269316"
"6857","ENSG00000285097"
"6858","ENSG00000214198"
"6859","ENSG00000234146"
"6860","ENSG00000184560"
"6861","ENSG00000230781"
"6862","ENSG00000283714"
"6863","ENSG00000231722"
"6864","ENSG00000166220"
"6865","ENSG00000216713"
"6866","ENSG00000080618"
"6867","ENSG00000217414"
"6868","ENSG00000253795"
"6869","ENSG00000217236"
"6870","ENSG00000233771"
"6871","ENSG00000262561"
"6872","ENSG00000146049"
"6873","ENSG00000236523"
"6874","ENSG00000176922"
"6875","ENSG00000174982"
"6876","ENSG00000226693"
"6877","ENSG00000243280"
"6878","ENSG00000249129"
"6879","ENSG00000274681"
"6880","ENSG00000170743"
"6881","ENSG00000167618"
"6882","ENSG00000233503"
"6883","ENSG00000149633"
"6884","ENSG00000266227"
"6885","ENSG00000270763"
"6886","ENSG00000188674"
"6887","ENSG00000248642"
"6888","ENSG00000152430"
"6889","ENSG00000218819"
"6890","ENSG00000153347"
"6891","ENSG00000188029"
"6892","ENSG00000105642"
"6893","ENSG00000203857"
"6894","ENSG00000231777"
"6895","ENSG00000188388"
"6896","ENSG00000243423"
"6897","ENSG00000182379"
"6898","ENSG00000180909"
"6899","ENSG00000249995"
"6900","ENSG00000196115"
"6901","ENSG00000249302"
"6902","ENSG00000178947"
"6903","ENSG00000172799"
"6904","ENSG00000167360"
"6905","ENSG00000167825"
"6906","ENSG00000232556"
"6907","ENSG00000204300"
"6908","ENSG00000232459"
"6909","ENSG00000249844"
"6910","ENSG00000172288"
"6911","ENSG00000226366"
"6912","ENSG00000235227"
"6913","ENSG00000250609"
"6914","ENSG00000273896"
"6915","ENSG00000274078"
"6916","ENSG00000274672"
"6917","ENSG00000274796"
"6918","ENSG00000275165"
"6919","ENSG00000278712"
"6920","ENSG00000125285"
"6921","ENSG00000206447"
"6922","ENSG00000226923"
"6923","ENSG00000231975"
"6924","ENSG00000238238"
"6925","ENSG00000159387"
"6926","ENSG00000266691"
"6927","ENSG00000285419"
"6928","ENSG00000206256"
"6929","ENSG00000167769"
"6930","ENSG00000230280"
"6931","ENSG00000224458"
"6932","ENSG00000133115"
"6933","ENSG00000186790"
"6934","ENSG00000269154"
"6935","ENSG00000213231"
"6936","ENSG00000231947"
"6937","ENSG00000243915"
"6938","ENSG00000188467"
"6939","ENSG00000227453"
"6940","ENSG00000182459"
"6941","ENSG00000228767"
"6942","ENSG00000255095"
"6943","ENSG00000253861"
"6944","ENSG00000236229"
"6945","ENSG00000248136"
"6946","ENSG00000217044"
"6947","ENSG00000236516"
"6948","ENSG00000090932"
"6949","ENSG00000258570"
"6950","ENSG00000181780"
"6951","ENSG00000216663"
"6952","ENSG00000253412"
"6953","ENSG00000282569"
"6954","ENSG00000268799"
"6955","ENSG00000223974"
"6956","ENSG00000243977"
"6957","ENSG00000205695"
"6958","ENSG00000224494"
"6959","ENSG00000171084"
"6960","ENSG00000156466"
"6961","ENSG00000168843"
"6962","ENSG00000253309"
"6963","ENSG00000242389"
"6964","ENSG00000250711"
"6965","ENSG00000112761"
"6966","ENSG00000259441"
"6967","ENSG00000177151"
"6968","ENSG00000230785"
"6969","ENSG00000186513"
"6970","ENSG00000226734"
"6971","ENSG00000258485"
"6972","ENSG00000111199"
"6973","ENSG00000224354"
"6974","ENSG00000237194"
"6975","ENSG00000144278"
"6976","ENSG00000100987"
"6977","ENSG00000250753"
"6978","ENSG00000253224"
"6979","ENSG00000275743"
"6980","ENSG00000282252"
"6981","ENSG00000220248"
"6982","ENSG00000136834"
"6983","ENSG00000282543"
"6984","ENSG00000230993"
"6985","ENSG00000259836"
"6986","ENSG00000230882"
"6987","ENSG00000216853"
"6988","ENSG00000279961"
"6989","ENSG00000184345"
"6990","ENSG00000226086"
"6991","ENSG00000277327"
"6992","ENSG00000280700"
"6993","ENSG00000265712"
"6994","ENSG00000217707"
"6995","ENSG00000234512"
"6996","ENSG00000257129"
"6997","ENSG00000227300"
"6998","ENSG00000248420"
"6999","ENSG00000248569"
"7000","ENSG00000120659"
"7001","ENSG00000135480"
"7002","ENSG00000259050"
"7003","ENSG00000223920"
"7004","ENSG00000224604"
"7005","ENSG00000224159"
"7006","ENSG00000277807"
"7007","ENSG00000234480"
"7008","ENSG00000282565"
"7009","ENSG00000224791"
"7010","ENSG00000213149"
"7011","ENSG00000282475"
"7012","ENSG00000120903"
"7013","ENSG00000232610"
"7014","ENSG00000213065"
"7015","ENSG00000231280"
"7016","ENSG00000259137"
"7017","ENSG00000267961"
"7018","ENSG00000268794"
"7019","ENSG00000283626"
"7020","ENSG00000177186"
"7021","ENSG00000214042"
"7022","ENSG00000226092"
"7023","ENSG00000229090"
"7024","ENSG00000236791"
"7025","ENSG00000122136"
"7026","ENSG00000258758"
"7027","ENSG00000237160"
"7028","ENSG00000235768"
"7029","ENSG00000126337"
"7030","ENSG00000213512"
"7031","ENSG00000258873"
"7032","ENSG00000262235"
"7033","ENSG00000254717"
"7034","ENSG00000231322"
"7035","ENSG00000214211"
"7036","ENSG00000249247"
"7037","ENSG00000251593"
"7038","ENSG00000239880"
"7039","ENSG00000130876"
"7040","ENSG00000163116"
"7041","ENSG00000226191"
"7042","ENSG00000164061"
"7043","ENSG00000231431"
"7044","ENSG00000278662"
"7045","ENSG00000104755"
"7046","ENSG00000276286"
"7047","ENSG00000135413"
"7048","ENSG00000188909"
"7049","ENSG00000233550"
"7050","ENSG00000201086"
"7051","ENSG00000237586"
"7052","ENSG00000174339"
"7053","ENSG00000139780"
"7054","ENSG00000225053"
"7055","ENSG00000170920"
"7056","ENSG00000175664"
"7057","ENSG00000237007"
"7058","ENSG00000201763"
"7059","ENSG00000142163"
"7060","ENSG00000217334"
"7061","ENSG00000285438"
"7062","ENSG00000196433"
"7063","ENSG00000215203"
"7064","ENSG00000271498"
"7065","ENSG00000240201"
"7066","ENSG00000273238"
"7067","ENSG00000251571"
"7068","ENSG00000101441"
"7069","ENSG00000252950"
"7070","ENSG00000230238"
"7071","ENSG00000275980"
"7072","ENSG00000211745"
"7073","ENSG00000282285"
"7074","ENSG00000101323"
"7075","ENSG00000239405"
"7076","ENSG00000225360"
"7077","ENSG00000255923"
"7078","ENSG00000232177"
"7079","ENSG00000271511"
"7080","ENSG00000189430"
"7081","ENSG00000284113"
"7082","ENSG00000284208"
"7083","ENSG00000216710"
"7084","ENSG00000267333"
"7085","ENSG00000280263"
"7086","ENSG00000214684"
"7087","ENSG00000204576"
"7088","ENSG00000163209"
"7089","ENSG00000215477"
"7090","ENSG00000229359"
"7091","ENSG00000249730"
"7092","ENSG00000250204"
"7093","ENSG00000263366"
"7094","ENSG00000181616"
"7095","ENSG00000255010"
"7096","ENSG00000180772"
"7097","ENSG00000258894"
"7098","ENSG00000250079"
"7099","ENSG00000249135"
"7100","ENSG00000262381"
"7101","ENSG00000225681"
"7102","ENSG00000280969"
"7103","ENSG00000231213"
"7104","ENSG00000226145"
"7105","ENSG00000264104"
"7106","ENSG00000188624"
"7107","ENSG00000251013"
"7108","ENSG00000162669"
"7109","ENSG00000165325"
"7110","ENSG00000236783"
"7111","ENSG00000228038"
"7112","ENSG00000187999"
"7113","ENSG00000234025"
"7114","ENSG00000206206"
"7115","ENSG00000227046"
"7116","ENSG00000054356"
"7117","ENSG00000144583"
"7118","ENSG00000274642"
"7119","ENSG00000233115"
"7120","ENSG00000241661"
"7121","ENSG00000254751"
"7122","ENSG00000236184"
"7123","ENSG00000243695"
"7124","ENSG00000282137"
"7125","ENSG00000171496"
"7126","ENSG00000182583"
"7127","ENSG00000268336"
"7128","ENSG00000188385"
"7129","ENSG00000140623"
"7130","ENSG00000169550"
"7131","ENSG00000231002"
"7132","ENSG00000154611"
"7133","ENSG00000198934"
"7134","ENSG00000204700"
"7135","ENSG00000121634"
"7136","ENSG00000179766"
"7137","ENSG00000101951"
"7138","ENSG00000248729"
"7139","ENSG00000274583"
"7140","ENSG00000230772"
"7141","ENSG00000239873"
"7142","ENSG00000105198"
"7143","ENSG00000139549"
"7144","ENSG00000236420"
"7145","ENSG00000270193"
"7146","ENSG00000275945"
"7147","ENSG00000177551"
"7148","ENSG00000211819"
"7149","ENSG00000257332"
"7150","ENSG00000231516"
"7151","ENSG00000259916"
"7152","ENSG00000229828"
"7153","ENSG00000248104"
"7154","ENSG00000169618"
"7155","ENSG00000214428"
"7156","ENSG00000236973"
"7157","ENSG00000139648"
"7158","ENSG00000188508"
"7159","ENSG00000250563"
"7160","ENSG00000251436"
"7161","ENSG00000249338"
"7162","ENSG00000172459"
"7163","ENSG00000269964"
"7164","ENSG00000213937"
"7165","ENSG00000204368"
"7166","ENSG00000180714"
"7167","ENSG00000259525"
"7168","ENSG00000213849"
"7169","ENSG00000257501"
"7170","ENSG00000168505"
"7171","ENSG00000233433"
"7172","ENSG00000235647"
"7173","ENSG00000206280"
"7174","ENSG00000262607"
"7175","ENSG00000214897"
"7176","ENSG00000248586"
"7177","ENSG00000261279"
"7178","ENSG00000233490"
"7179","ENSG00000225710"
"7180","ENSG00000213727"
"7181","ENSG00000259099"
"7182","ENSG00000211933"
"7183","ENSG00000180440"
"7184","ENSG00000260298"
"7185","ENSG00000231434"
"7186","ENSG00000225705"
"7187","ENSG00000235649"
"7188","ENSG00000142698"
"7189","ENSG00000239586"
"7190","ENSG00000236959"
"7191","ENSG00000080572"
"7192","ENSG00000250346"
"7193","ENSG00000262503"
"7194","ENSG00000233947"
"7195","ENSG00000244157"
"7196","ENSG00000205704"
"7197","ENSG00000125998"
"7198","ENSG00000168930"
"7199","ENSG00000283752"
"7200","ENSG00000104499"
"7201","ENSG00000259707"
"7202","ENSG00000091704"
"7203","ENSG00000230312"
"7204","ENSG00000235266"
"7205","ENSG00000265480"
"7206","ENSG00000202044"
"7207","ENSG00000228595"
"7208","ENSG00000237099"
"7209","ENSG00000248396"
"7210","ENSG00000124466"
"7211","ENSG00000270516"
"7212","ENSG00000262628"
"7213","ENSG00000147485"
"7214","ENSG00000273597"
"7215","ENSG00000187944"
"7216","ENSG00000244039"
"7217","ENSG00000206396"
"7218","ENSG00000228882"
"7219","ENSG00000119715"
"7220","ENSG00000284138"
"7221","ENSG00000254399"
"7222","ENSG00000277495"
"7223","ENSG00000244171"
"7224","ENSG00000165905"
"7225","ENSG00000248698"
"7226","ENSG00000220666"
"7227","ENSG00000242120"
"7228","ENSG00000204613"
"7229","ENSG00000218776"
"7230","ENSG00000270965"
"7231","ENSG00000271701"
"7232","ENSG00000273872"
"7233","ENSG00000204913"
"7234","ENSG00000160339"
"7235","ENSG00000198703"
