"","Correlation","Gene"
"749",0.867434346702977,"ITIH4"
"750",0.821538478258651,"ITIH1"
"751",0.67479153893242,"C4orf27"
"752",0.838813441715089,"ZFR"
"753",0.89108744247183,"ZNF280C"
"754",0.721481540782197,"NPFFR2"
"755",-0.11966721643729,"PHF21B"
"756",0.623426898859711,"TRAF1"
"757",0.579633452012445,"RC3H2"
"758",0.89296213417368,"IL17RB"
"759",0.747047824054516,"TRAF3IP2"
"760",0.943041558624742,"GYG2"
"761",0.643542450199876,"DCBLD2"
"763",0.696841496818643,"SOAT1"
"764",0.912684724286028,"PKP2"
"766",0.715184435571554,"F7"
"767",0.52945806211798,"GDI2"
"768",0.514691180548128,"PRDM1"
"769",0.606745200256101,"ATG5"
"770",0.627114768879695,"TMCC3"
"771",0.66664006615062,"PITHD1"
"772",0.65778642923199,"MTA3"
"773",0.662502670023409,"USP13"
"774",0.551809689061467,"ATP11B"
"775",0.99844659667432,"LAMC2"
"776",0.786777851209213,"CDK14"
"777",0.879264187565339,"SEC61A1"
"778",0.742899598739708,"PPP1R12A"
"779",0.48730598696488,"RASGRF1"
"780",0.856550655325022,"CAMK2B"
"781",0.755378394470713,"CROCC"
"782",0.364607058900931,"POLR3E"
"783",0.918321558948998,"ATP2B4"
"784",0.42846423182307,"ZC3H11A"
"785",0.0512371335366561,"RIOK2"
"786",0.818610367472313,"YIPF1"
"787",0.496842322415728,"NDC1"
"788",0.407063367723499,"DGKG"
"789",0.118998280706058,"FLYWCH1"
"790",0.209389684675693,"UNKL"
"791",0.653918781872031,"TBXAS1"
"792",0.738770522995714,"PARP12"
"793",0.929144242157082,"ALDH18A1"
"794",0.84897327825202,"TARBP1"
"795",0.726465775015208,"GATB"
"796",0.797693418694969,"MXD1"
"797",0.664299146346554,"CDK17"
"798",0.0498179668783878,"DNAJC25"
"799",0.708107359950564,"SLC2A3"
"800",0.186964379540585,"PSD"
"801",0.341246901528969,"CTDP1"
"802",0.865543556794478,"YBX3"
"803",0.96085072673749,"STYK1"
"804",0.595776343521977,"WNK1"
"805",0.551580062746527,"CCAR1"
"806",0.24551746175456,"OGFR"
"807",0.303450241558519,"GNA15"
"808",0.787500197922162,"CREB3L3"
"809",0.737499933168175,"PIGV"
"810",0.929762047319353,"PTPRU"
"811",0.586125909874754,"SNRNP40"
"812",-0.00487709724458088,"RIMBP2"
"813",0.998186993746938,"COL11A1"
"814",0.737269280510949,"QSER1"
"815",0.665230608235588,"MPC1"
"816",0.792985054881249,"ACAA1"
"817",0.63154180310595,"BCAT1"
"818",0.63423955193678,"HDAC7"
"819",0.77438149589155,"LZTS1"
"820",0.367107701126254,"PRDM6"
"822",0.783240461057416,"SPAG4"
"823",0.886986668072634,"NCKAP1"
"824",0.847583987572229,"MRPS35"
"825",0.604052562598433,"GUCY1B3"
"826",0.311040182740427,"SFSWAP"
"827",0.769927030594384,"TNK2"
"828",0.611784101619551,"MON2"
"829",0.999585564711861,"CDH3"
"830",0.140711991220259,"ARSF"
"831",0.747789601185425,"GPBP1"
"832",0.657850736996361,"DGAT2"
"833",0.525035831063377,"ZNF112"
"834",0.82445706968805,"CS"
"835",0.0690302771626516,"LTK"
"836",0.290538450229749,"MRPS24"
"837",0.657121625147633,"ELMO2"
"838",0.765794864237885,"WAPL"
"839",0.461316800960965,"VMP1"
"840",0.712646658661465,"APPBP2"
"841",0.647510236679606,"POLD1"
"842",0.156764380416334,"SEZ6"
"843",0.512280945907847,"EIF4B"
"844",0.33801272247107,"SLC6A16"
"845",0.00688073546735576,"GLTSCR1"
"846",0.324765641889299,"SPHK2"
"847",0.78827968939635,"RPL18"
"848",0.130043834711371,"CA11"
"849",0.610237305621606,"ISOC2"
"850",0.552470946838319,"U2AF2"
"851",0.105205973147277,"EPN1"
"852",0.739089232128132,"MED29"
"853",0.515319142560998,"AHRR"
"854",0.214889935361666,"GSC2"
"855",0.323011909683578,"ZNF275"
"856",0.77177568862806,"MTMR1"
"857",0.595875849022941,"GPC1"
"858",0.508108862771943,"ADCK1"
"859",0.878547070756159,"HAGH"
"860",0.537289237327648,"RNF4"
"861",0.773576250098899,"CASP8"
"862",0.359785057911996,"LIMCH1"
"863",0.159973459070206,"ASUN"
"864",0.85960826938325,"TM7SF3"
"865",-0.0390525534739185,"DLX3"
"866",0.322047202751309,"SPA17"
"867",0.271886232877118,"TSPAN32"
"868",0.212460004902257,"WISP2"
"869",0.339009146875173,"DMRT3"
"870",0.565918592726802,"ST3GAL6"
"871",0.993793444235076,"ATP2C2"
"872",0.75074199050872,"NGFR"
"873",0.787389726035827,"CDON"
"874",0.877841065939809,"TAF2"
"875",0.737234759519623,"HIPK2"
"876",0.739180647579533,"TNPO3"
"878",0.766668934796851,"RFXANK"
"879",0.89065414923441,"TMEM161A"
"880",0.687146413466002,"LPAR2"
"881",0.846011999286598,"CTSA"
"882",0.682625490899715,"SUGP2"
"883",0.939279270756567,"SLC12A2"
"884",0.793350695317059,"SNX24"
"885",0.227674884718867,"EYA2"
"886",0.363637063250512,"CNN2"
"887",0.625828777244084,"ABCA7"
"888",0.5131085717239,"SNCAIP"
"889",0.727129097267429,"DDX20"
"890",0.688135563448957,"BTBD1"
"891",0.963496479556852,"FAR2"
"892",0.995719346824886,"BCAS1"
"893",0.745047505586408,"CHI3L2"
"894",0.662897234806884,"SBNO2"
"895",0.654427527266955,"PMS1"
"896",0.205426198332847,"HMG20B"
"897",0.588103977664611,"CALCRL"
"898",0.787784668451525,"TAF11"
"899",0.554580490159837,"ANKS1A"
"900",0.633740422712639,"AP3D1"
"901",0.0298848079784126,"ZNF76"
"902",0.323140381049645,"SLC9A3R2"
"903",0.31085339651904,"NTHL1"
"904",0.704572574451174,"UHRF1BP1"
"905",0.695684639978741,"GNAI3"
"906",0.544013812616532,"IPO5"
"907",0.983108394903562,"OAT"
"908",0.79929089439172,"WDR3"
"909",0.576187348466941,"PKN2"
"910",0.0767558534482832,"WDR18"
"911",0.789190141302369,"TRAM2"
"912",0.346085451453841,"NTN1"
"913",0.783757940073816,"GLP2R"
"914",0.827248928336498,"MCM10"
"915",0.565211228853264,"DGKA"
"916",0.91241875259592,"ERBB3"
"918",0.60504242697424,"ANKRD44"
"919",0.811532301118611,"KARS"
"920",0.424111600908377,"ADAT1"
"921",0.714842111554747,"PDIA5"
"922",0.811100791070838,"TBC1D22B"
"923",0.803800567502172,"NDUFB4"
"924",0.593311596443414,"SPEN"
"925",0.591721321654114,"MYLK"
"926",0.804085917025544,"ZC3H15"
"927",0.452296324768886,"MAP2K4"
"928",0.656717617182568,"TMEM206"
"930",0.653604116955912,"SLK"
"931",0.825289129748507,"CYB5R4"
"932",0.572157226432759,"COL17A1"
"933",0.912210376244775,"GSTO2"
"934",0.515249196621453,"SEC61A2"
"935",0.705074281015794,"PRKCQ"
"936",0.463507099173159,"TLE2"
"937",0.149403979731883,"ASB1"
"938",0.879699238039726,"FAM107B"
"939",0.943668773508449,"ME1"
"940",0.668287267293847,"TBC1D1"
"941",0.564546352486122,"CDK13"
"942",0.356055610491032,"MTHFD2"
"943",0.281286402770966,"SLC9A7"
"944",0.528714846996655,"FOXJ2"
"945",0.0821450470688394,"YBX1"
"946",0.352418802798845,"PDE4A"
"947",0.850641540814242,"PPP2R5A"
"948",0.995278401583166,"CTNNA2"
"949",0.61387041107623,"ELAVL1"
"950",0.348218473807035,"TIE1"
"951",0.784481785579382,"DIP2B"
"952",0.530660250873952,"SMARCD1"
"953",0.480081219965206,"KDM4A"
"954",0.457578530217102,"NFYC"
"955",0.266882367749561,"ZMYND12"
"956",0.986691970711088,"SLC9A3"
"957",0.857795025284562,"NGEF"
"958",0.965290444476997,"ASPM"
"959",0.482905648275435,"CD84"
"960",0.84774768015817,"ELOVL1"
"961",0.673083316424305,"SPI1"
"962",0.775555902577485,"ZNRD1"
"963",0.16451796779887,"MPPED2"
"964",0.999966932717868,"CLDN18"
"965",0.396848712654493,"ZBTB11"
"966",0.180502071572284,"ATXN3"
"967",0.77192108874093,"GOLGA5"
"968",0.931238611445467,"FGFR2"
"969",0.336039376350774,"LRRC40"
"970",0.62125088314228,"ISOC1"
"971",0.434217489743171,"EML1"
"972",0.2097901652782,"TRMT11"
"973",0.624562460263821,"THUMPD1"
"974",0.546944602660198,"MSANTD3"
"975",0.195292526706724,"KIF26A"
"976",0.797154404520177,"ATG2B"
"977",0.92763547578226,"ARFGEF1"
"978",0.918317472605866,"ACSM2B"
"979",0.644242347534015,"ZFAT"
"980",0.929674073789849,"MTFR1"
"981",0.891359865769652,"STAG3"
"982",0.909191220139484,"FECH"
"983",0.625830049422543,"MYO9A"
"984",0.729679217350367,"DDX3Y"
"985",0.979444676133445,"PFKP"
"986",0.883888802863747,"IDI1"
"987",0.663437642266156,"SP100"
"988",0.712203623820635,"KLF6"
"989",0.942389120493323,"PLPP1"
"990",0.783411269351081,"NEO1"
"991",0.985417874157995,"TRAM1"
"992",0.368616895490695,"PHKA1"
"993",0.581866655058256,"TNFRSF1A"
"994",0.136499645446759,"CACNB1"
"995",0.452093614445138,"EVI5"
"996",0.569865120796502,"STOML1"
"997",0.944463219654986,"PKM"
"998",0.73082861884795,"DHX29"
"999",0.596447909738768,"DNTTIP2"
"1000",-0.0426066714712342,"METTL22"
"1001",0.862467997361798,"TP53BP1"
"1002",0.788681673288676,"TRO"
"1003",0.94661248748402,"RRP15"
"1004",0.897003045797577,"RHOA"
"1005",0.778412151076866,"DHX8"
"1006",0.858709800806489,"PRKCZ"
"1007",0.773686930108406,"ZFY"
"1008",0.897743302010161,"IARS2"
"1009",0.888246064574858,"SYT1"
"1010",0.91639079533157,"NAV3"
"1011",0.95313066414705,"IDH3G"
"1012",0.518226035252095,"ROGDI"
"1013",0.434746853790563,"PDZD4"
"1014",-0.294710475015265,"ATP2B3"
"1015",0.510912705376284,"ROCK1"
"1016",0.550040104116864,"CBFB"
"1017",0.860954860678378,"PDK3"
"1018",0.578392434748299,"HYAL2"
"1019",0.486841079967167,"HDAC4"
"1020",0.126851096538025,"RASSF1"
"1021",0.666064771022255,"FGFR3"
"1022",0.807492587844711,"IFI35"
"1023",0.74437067816173,"HEATR6"
"1024",0.727292461901157,"COASY"
"1025",0.471437122562991,"PLEKHH3"
"1026",0.708780589724206,"MEF2A"
"1027",0.228579903110458,"OTUD5"
"1028",0.472259123891334,"TFE3"
"1029",-0.0383526805373672,"TBC1D25"
"1030",0.973015842400054,"ACSL4"
"1031",0.438453749476371,"INPP5A"
"1032",0.456308287795492,"GPKOW"
"1033",0.459189898524498,"GRIPAP1"
"1034",0.660472551980611,"FTSJ1"
"1035",0.592601129806871,"PRR11"
"1036",0.947667315366706,"REEP1"
"1037",0.52081809008596,"ATP11A"
"1038",0.817791027621243,"POLR1A"
"1039",0.777986165340316,"LAPTM4A"
"1040",0.970610270363772,"TTC7A"
"1041",0.708052461349112,"IP6K2"
"1043",0.49912667753662,"SRBD1"
"1044",0.92841143535974,"KIF2A"
"1045",0.215300567208041,"RASGRP2"
"1046",0.650301467983567,"PSME4"
"1047",0.303106768761778,"IFT80"
"1048",0.732522936979738,"SIRT2"
"1049",0.892178926961401,"ERLEC1"
"1050",0.388866140247983,"PPP2R5B"
"1051",-0.192759161832615,"PYGM"
"1052",0.533997360912126,"PAGE1"
"1053",0.796538209091899,"PITX1"
"1054",-0.111111111111111,"TRPC7"
"1055",0.393425389667868,"MAST4"
"1056",0.487962618217653,"ADGRF5"
"1057",0.999055235959548,"SDK2"
"1058",0.88481135787728,"NUP133"
"1059",0.886652923689548,"NUCKS1"
"1060",0.897157579590547,"VPS35"
"1061",0.834722257002461,"DNAJA2"
"1062",0.788568669936916,"BCL3"
"1063",0.840192180326064,"KCNAB2"
"1064",0.832975369358769,"ABCC9"
"1065",0.064912296249497,"GAL"
"1066",0.589606914722735,"CLEC2D"
"1067",0.470347652019703,"FUNDC1"
"1068",0.924027347903947,"MAOB"
"1069",0.573687777314366,"RORA"
"1070",-0.112901330932438,"DRD4"
"1071",0.804601203936163,"TGFBR3"
"1072",0.510114028589764,"KIAA1107"
"1073",0.999851542840206,"PLA2G10"
"1074",0.0136405940592866,"HES2"
"1075",0.87610469003119,"ATP1B3"
"1076",0.866141134953778,"NEDD4"
"1077",0.842738312152166,"PIGB"
"1078",0.804557571206638,"MAPK6"
"1079",0.985596976520973,"GNB5"
"1080",0.723901615611413,"RAB27A"
"1081",0.268133170343984,"CECR5"
"1082",0.838494043848311,"UFD1L"
"1083",0.818433191817162,"LRP6"
"1084",0.910552862325084,"GUCY2C"
"1085",0.477111157289026,"SCT"
"1086",0.205659705616697,"PHRF1"
"1087",0.972802823458628,"IKBKAP"
"1088",0.809686496704419,"NUCB2"
"1089",0.44607298599101,"PFN2"
"1090",0.768592999085564,"PTPN3"
"1091",0.640495408307915,"SPTB"
"1092",0.74643614016781,"DAPP1"
"1093",0.309038191360037,"FGF10"
"1094",0.933262669886296,"SLC44A1"
"1095",0.858765818613104,"TMEM260"
"1096",0.397775375932395,"SMG6"
"1097",0.586796561053996,"EXOC5"
"1098",0.827953864047173,"CLTCL1"
"1099",-0.17798097016792,"FGF22"
"1100",0.659763870541044,"FSTL3"
"1101",0.322273549737244,"DGCR2"
"1102",0.318781950151181,"RNF126"
"1103",0.0965707157049563,"MNT"
"1104",0.192699192624871,"ZXDC"
"1105",0.608984301344914,"JMJD6"
"1106",0.64202729933469,"POLB"
"1107",0.999011935685489,"ST6GALNAC1"
"1108",0.395277832544756,"WIPI1"
"1109",0.877123934440715,"FRMPD1"
"1110",0.164858110630726,"GBA2"
"1111",0.130469513646406,"NDST1"
"1112",0.936357453186648,"ASNS"
"1113",0.63838689634711,"AP3M2"
"1114",-0.0885281665742565,"CNGB1"
"1115",0.605371178010416,"ST6GALNAC2"
"1116",-0.136363636363636,"CHAT"
"1117",0.450435159600581,"PABPC1"
"1118",0.390610083648863,"TESK2"
"1119",0.589652012227701,"CFAP20"
"1120",0.610865114467757,"CSNK2A2"
"1121",0.259698621554838,"PTPN21"
"1122",0.302163234871542,"EIF2B3"
"1123",0.89647432802263,"CAMK2A"
"1124",0.579427532296622,"TCOF1"
"1125",0.373253781646291,"CDC42"
"1126",0.842333261179237,"OSBPL3"
"1127",0.944482581255022,"EPHA8"
"1128",0.0787819539062228,"SLC12A3"
"1129",0.637838795631848,"RAD18"
"1130",0.930888439367963,"ATP2B1"
"1131",0.943086394367712,"TRPM5"
"1132",0.756937057184659,"NCK2"
"1133",0.764175927049202,"MAP4K4"
"1134",0.845334248232342,"MGAT4A"
"1135",0.83706416227838,"RPL31"
"1136",0.874136073632961,"WDR1"
"1137",0.589212444322707,"SNX13"
"1139",0.734713046934876,"ARHGAP10"
"1140",0.678328016192524,"RPS6KA2"
"1141",-0.0928905201453776,"ING3"
"1142",0.754309296670835,"VASH1"
"1143",0.543884975070504,"LMCD1"
"1144",0.546881524578188,"WBSCR22"
"1145",0.350494288128781,"SEL1L"
"1146",0.953332207967568,"TRIP13"
"1147",0.804631426878951,"ATP6AP1"
"1148",-0.037517200894912,"TCF3"
"1149",0.707054445185512,"TRIB2"
"1150",0.252077595548961,"DAZAP1"
"1151",-0.386469576010184,"MBD3"
"1153",0.802434883297448,"HLTF"
"1154",0.697753286775498,"FAM50A"
"1155",0.178661499916426,"FAM3A"
"1156",0.751112383107252,"CPSF1"
"1157",0.929482705095849,"MYO3B"
"1158",0.566456355625548,"CYBRD1"
"1159",0.910847398821595,"CDH19"
"1160",0.929920324554877,"PDCD2"
"1161",0.0288228595457082,"SLC6A15"
"1162",0.875802899984452,"RDH11"
"1163",0.91337620362816,"PRKACA"
"1164",0.948918083330288,"ADGRL1"
"1165",0.93893824382978,"SPP2"
"1166",0.803744417162299,"ACTN1"
"1167",0.725964843709204,"ZFYVE26"
"1168",0.250100029211033,"RPS6KA6"
"1169",0.313991151537569,"EPN2"
"1170",0.34112815997949,"PTPN18"
"1171",0.304582126497672,"LIMS2"
"1173",0.28336508059225,"SPEG"
"1174",0.476832832948499,"LNX1"
"1175",0.952222205062585,"ALDH3A2"
"1176",0.932983952715262,"TFRC"
"1177",0.672708558997489,"SREBF1"
"1178",0.931795617367649,"TRPC5"
"1179",0.812526734240192,"AFF4"
"1180",0.831957951024432,"UBE2D1"
"1181",0.543388857421548,"MPP5"
"1182",0.975553070755478,"RHOBTB1"
"1183",0.722303036332673,"SMC1A"
"1184",0.670429425151991,"HSD17B10"
"1185",0.372237457024814,"MARK2"
"1186",0.838662258297457,"HMMR"
"1187",0.287210668796377,"CHFR"
"1188",0.927256788349676,"TRHDE"
"1189",0.931674137555621,"P4HA2"
"1190",0.51833556305619,"FCGR2B"
"1191",0.717618024053861,"NFATC3"
"1192",0.812591741544164,"TRNT1"
"1193",0.609677856055405,"ACADVL"
"1194",0.66492178310447,"STK10"
"1195",0.359580354797182,"FBXW11"
"1196",0.501139512794451,"ACAP1"
"1197",0.436445534935879,"CRMP1"
"1198",0.757654795424306,"EVC"
"1199",0.833811191804952,"DERL2"
"1200",0.788662630394836,"SIDT1"
"1201",0.60661595964915,"NDE1"
"1202",0.902876284651276,"MRVI1"
"1203",0.618657567579392,"TMEM38A"
"1204",0.955004869419133,"AP1M1"
"1205",0.620980449312154,"PVR"
"1206",0.748341693845141,"XRCC1"
"1207",0.722159075011646,"SCARB1"
"1208",0.832268544948502,"CYP2W1"
"1209",0.910861771680082,"MCM2"
"1210",-0.0218079409470778,"MOV10L1"
"1211",0.897912203123911,"PANX2"
"1212",0.561437026775616,"SELO"
"1213",0.707406627000413,"TP63"
"1214",0.591719459175439,"ALPK1"
"1215",0.670520470779449,"LLGL2"
"1216",0.363249856309253,"PDE8A"
"1217",0.888316929468101,"CLCN4"
"1218",0.817719011827544,"NLE1"
"1219",0.840086282438007,"SDHA"
"1220",0.702722664829028,"SMARCE1"
"1222",0.151463615824044,"GSDMB"
"1223",0.661144914220002,"KDM5A"
"1224",-0.151226209955674,"ADAM11"
"1225",0.540018282051109,"PPP2R3A"
"1226",0.816582778943342,"FERMT2"
"1227",0.802063631750388,"ABCB11"
"1228",0.721573005005479,"DHRS9"
"1229",0.949099534821958,"CD5L"
"1230",0.803161496418914,"PTGS2"
"1231",0.865832711406952,"IGF2BP2"
"1232",0.495168462975899,"MAP3K13"
"1233",0.821124013455026,"ST6GAL1"
"1234",0.348405302325886,"TBX21"
"1235",0.840951637730563,"FRY"
"1236",0.578324433509006,"PICALM"
"1237",0.694839931649147,"NSF"
"1238",0.809630799509038,"GLI2"
"1239",0.724487748259785,"CLASP1"
"1240",0.91646061302137,"MRPS34"
"1241",0.906351265989489,"NOTCH3"
"1242",0.550832733117478,"CLNS1A"
"1243",0.65317104121479,"PPP2R2C"
"1244",0.608451023857589,"TEAD2"
"1245",0.533565968833252,"EED"
"1246",0.889259604380086,"CDHR2"
"1247",-0.134594032742573,"SNCB"
"1248",0.886659336326884,"TSG101"
"1249",0.589337443657167,"NCBP3"
"1250",0.737970581319393,"ATP2A3"
"1251",0.987033310306957,"CA12"
"1252",0.669199347467641,"MGLL"
"1253",0.82035512353537,"NTN4"
"1254",0.827771397513171,"BCS1L"
"1255",0.59774453137274,"NUAK1"
"1256",0.93030561135262,"DPP8"
"1257",0.474421874098068,"SLC24A1"
"1258",0.488646871936215,"ZNF532"
"1259",0.497473152558841,"SCARF1"
"1260",0.722545270693392,"LMAN1"
"1261",0.950652148119853,"HACD3"
"1263",0.542079352479553,"ZZEF1"
"1265",0.72700037809762,"ENO1"
"1266",0.804029881429791,"SLC12A1"
"1267",0.771603315955315,"MYDGF"
"1268",0.203915235056058,"ANO8"
"1269",0.369832878398274,"TUBE1"
"1270",0.366616553177341,"ARHGEF10L"
"1271",0.505702651043806,"TXK"
"1272",0.748554346320699,"WSCD2"
"1273",-0.145660260664302,"KCNQ2"
"1274",0.245437418413689,"TACR2"
"1275",0.704992236961876,"ACTR6"
"1276",0.668213854802539,"TIPIN"
"1277",0.897341154933867,"SRI"
"1278",0.659326068893611,"EIF4G3"
"1279",0.717934958818487,"NUP37"
"1280",0.898877500594975,"SEMA3A"
"1281",0.879717614150901,"GTSE1"
"1282",0.924774813449344,"SEMA3C"
"1283",0.720334205843205,"TTC38"
"1284",0.791608604753704,"ACAT1"
"1285",0.886328781885817,"GRAMD4"
"1286",0.969932057235262,"CELSR1"
"1288",0.416799400523889,"ZNF638"
"1289",0.680161102108638,"SLC25A40"
"1290",0.705658551412034,"TIMM21"
"1291",-0.192378634032655,"ADD2"
"1292",0.999501716461614,"FGF4"
"1293",0.842176511910211,"RASAL2"
"1294",0.339565093912191,"VPS9D1"
"1295",0.720575746170049,"ZNF37A"
"1296",0.240093000149976,"MARK3"
"1297",0.495733155695136,"SLC25A3"
"1298",0.907990049931417,"FNDC3B"
"1299",0.538067594223316,"FOSL2"
"1300",-0.0599895027554464,"CACNG5"
"1301",0.739221534189947,"CACNG4"
"1302",0.403259382927622,"FRYL"
"1303",0.773614288138973,"TMEM131"
"1304",0.538657907842904,"FSCN1"
"1305",0.677439722134484,"ACTB"
"1306",0.786213780056195,"MOCOS"
"1307",0.898745280178848,"PLD1"
"1308",-0.187763079617316,"ATP12A"
"1309",0.444475215107854,"WDR62"
"1310",0.47475593134581,"DLG1"
"1311",0.620391257144846,"RAB7A"
"1312",0.717473166823326,"BCAP29"
"1313",0.323209291596906,"SEC31B"
"1314",0.731160161700358,"SART3"
"1315",0.457366020334337,"ARHGAP15"
"1316",0.788348470103839,"TUBA3D"
"1317",0.836155463629237,"PAX2"
"1318",0.669409217292437,"EXOSC7"
"1319",0.824844069099796,"KIFAP3"
"1320",0.723582343546712,"MKRN2"
"1321",0.961560049319473,"MCM6"
"1322",0.91288152466616,"REXO2"
"1323",0.238560241634204,"RBM7"
"1324",0.303157902874804,"RBMS2"
"1325",0.50873859608219,"BAZ2A"
"1326",0.556194673215043,"PTPN23"
"1327",0.676955946892628,"MLH1"
"1328",0.88302530359805,"UNG"
"1329",0.90489683830788,"FMO4"
"1330",0.342234275420424,"KLHL20"
"1331",0.897147959226583,"RGS11"
"1332",0.624477282312327,"SLC46A1"
"1333",0.857141629631756,"PLXNA2"
"1334",0.91458823392544,"SPAG5"
"1335",0.772073707298853,"ANKRD13A"
"1336",0.640711812984789,"TPD52"
"1337",0.682780864932937,"ACACB"
"1338",0.542208535367965,"TRAF4"
"1339",0.786632950938832,"PAG1"
"1340",0.855543595682686,"GPATCH1"
"1341",0.582579659111395,"ICAM3"
"1342",0.911157428899979,"NT5C2"
"1343",0.781794706473735,"MCAM"
"1344",0.862807859232861,"GPC4"
"1345",0.944876282908908,"MBNL3"
"1346",0.122117272303596,"CAMSAP3"
"1347",0.876115885986183,"RAP1GAP"
"1348",0.466830994023225,"XAB2"
"1349",0.460741347373309,"ARHGEF1"
"1350",0.417400905279023,"STXBP2"
"1351",0.265543312610938,"MAP2K7"
"1352",-0.100125234864352,"NMRK2"
"1353",0.549707282761732,"DGKD"
"1354",0.92371576471055,"CTTNBP2"
"1355",-0.251881140146159,"ACTL6B"
"1356",0.754810970844695,"RARB"
"1357",0.61251365305295,"TOP2B"
"1358",0.896693728552613,"TM9SF3"
"1359",0.884388381751072,"NFKB2"
"1360",0.89071475269384,"UBE2T"
"1361",0.552666198202115,"PPP1R12B"
"1362",0.899055959947551,"DNAJC10"
"1363",0.647368643789879,"GTF3C1"
"1364",0.503245495030489,"IL4R"
"1365",0.451595752834692,"USP33"
"1366",0.469297969507621,"PAK3"
"1367",0.513307619318904,"CAPN6"
"1369",0.753575202495601,"SNRPA"
"1370",0.941152087787515,"SPAG6"
"1371",0.738345179108315,"EXOSC5"
"1372",0.716424501215746,"DYNC1I2"
"1373",0.865317089299636,"APBB1IP"
"1374",-0.100173858164219,"LRCH4"
"1375",0.210265333515813,"FAM76B"
"1376",0.206532706492222,"SIRT6"
"1377",-0.0721479105365823,"TYR"
"1378",0.761871938193545,"POLD3"
"1379",0.99855269589676,"ACTN2"
"1380",0.744157333995286,"CAPZB"
"1381",0.813583825224137,"GPR137B"
"1382",0.820785488453786,"NAALAD2"
"1383",0.480114517648795,"JADE1"
"1384",0.924531948828875,"SLC25A43"
"1385",0.868589129768606,"UBE2A"
"1386",0.778992380509595,"FGFR1"
"1388",0.17461278769499,"SMC1B"
"1389",0.888081946967455,"FBLN1"
"1390",0.70302184202111,"ITGA8"
"1391",0.0260591512793942,"CST7"
"1392",0.930642962271325,"MAP2"
"1393",0.519689415969888,"PIAS2"
"1394",0.206040845923034,"AMPH"
"1395",0.559641741450565,"ARAF"
"1396",0.773445153889943,"MCCC1"
"1397",0.739804273130621,"LAMP3"
"1398",0.979374501982022,"FAP"
"1399",0.527574200667702,"NEBL"
"1400",0.883346060079171,"ACER3"
"1401",0.685398267870315,"UBE2K"
"1402",0.686352027401059,"PIK3C3"
"1403",0.823096659491841,"N4BP2"
"1404",0.64010958173903,"TIGAR"
"1405",0.79900562162066,"TULP3"
"1406",0.976968584800241,"SYNJ2"
"1408",0.602871571947714,"PPP2R5C"
"1410",0.508715643419134,"GNB1"
"1411",0.613447690491361,"HOXA9"
"1412",0.890485124143409,"EDN1"
"1413",0.868233662612294,"MLLT10"
"1414",0.0504652835550729,"ZCWPW1"
"1415",0.711232294843003,"ADCYAP1R1"
"1416",-0.0764719112901872,"FGF20"
"1417",0.177773553244079,"P2RY10"
"1418",0.594196983676666,"ITM2A"
